Date,Description,Deposits,Withdrawls,Balance
14-Nov-2020,NEFT,00.00,24.17,193.37
14-Nov-2020,Bill,"6,674.50",00.00,"6,867.87"
14-Nov-2020,Debit Card,00.00,"1,373.57","5,494.30"
14-Nov-2020,Cheque,"34,896.00",00.00,"40,390.30"
14-Nov-2020,Debit Card,07.30,00.00,"40,397.60"
14-Nov-2020,Miscellaneous,00.00,"6,732.93","33,664.67"
14-Nov-2020,Purchase,00.00,"3,740.52","29,924.15"
14-Nov-2020,Miscellaneous,344.00,00.00,"30,268.15"
14-Nov-2020,ATM,"1,234,562.20",00.00,"1,264,830.35"
14-Nov-2020,Transfer,00.00,"421,610.12","843,220.23"
14-Nov-2020,Interest,00.80,00.00,"843,221.03"
14-Nov-2020,Bill,00.00,"84,322.10","758,898.93"
15-Nov-2020,Transfer,"3,791.60",00.00,"762,690.53"
15-Nov-2020,NEFT,00.00,"108,955.79","653,734.74"
15-Nov-2020,RTGS,00.00,"108,955.79","544,778.95"
15-Nov-2020,Cash,"17,169.00",00.00,"561,947.95"
15-Nov-2020,Purchase,"724,968.20",00.00,"1,286,916.15"
15-Nov-2020,Cash,34.00,00.00,"1,286,950.15"
15-Nov-2020,RTGS,00.00,"1,286,950.15",00.00
16-Nov-2020,Interest,"3,798.08",00.00,"3,798.08"
16-Nov-2020,Interest,107.41,00.00,"3,905.49"
17-Nov-2020,Interest,00.00,488.19,"3,417.30"
17-Nov-2020,Miscellaneous,00.00,341.73,"3,075.57"
17-Nov-2020,NEFT,00.00,512.60,"2,562.98"
17-Nov-2020,Bill,"7,119.20",00.00,"9,682.18"
17-Nov-2020,Reversal,"22,716.00",00.00,"32,398.18"
17-Nov-2020,IMPS,"328,107.80",00.00,"360,505.98"
17-Nov-2020,Miscellaneous,"30,587.00",00.00,"391,092.98"
17-Nov-2020,ATM,00.00,"39,109.30","351,983.68"
17-Nov-2020,ATM,00.00,"70,396.74","281,586.94"
17-Nov-2020,Purchase,00.00,"56,317.39","225,269.55"
17-Nov-2020,Interest,00.00,"56,317.39","168,952.16"
17-Nov-2020,Interest,00.00,"28,158.69","140,793.47"
17-Nov-2020,Cheque,"1,400,694.00",00.00,"1,541,487.47"
17-Nov-2020,Bill,"2,921.00",00.00,"1,544,408.47"
17-Nov-2020,Transfer,"61,946.90",00.00,"1,606,355.37"
17-Nov-2020,RTGS,"11,949.40",00.00,"1,618,304.77"
17-Nov-2020,Interest,00.32,00.00,"1,618,305.09"
17-Nov-2020,Debit Card,00.00,"179,811.68","1,438,493.41"
17-Nov-2020,ATM,00.00,"179,811.68","1,258,681.73"
17-Nov-2020,Tax,06.46,00.00,"1,258,688.19"
17-Nov-2020,Purchase,00.00,"179,812.60","1,078,875.59"
17-Nov-2020,Commission,"4,496.90",00.00,"1,083,372.49"
17-Nov-2020,Transfer,"10,365.70",00.00,"1,093,738.19"
17-Nov-2020,Commission,00.00,"156,248.31","937,489.88"
17-Nov-2020,Interest,00.00,"187,497.98","749,991.90"
17-Nov-2020,Reversal,00.00,"149,998.38","599,993.52"
17-Nov-2020,Cash,"3,836.30",00.00,"603,829.82"
17-Nov-2020,Cash,00.00,"86,261.40","517,568.42"
17-Nov-2020,Cash,07.70,00.00,"517,576.12"
17-Nov-2020,Tax,00.00,"258,788.06","258,788.06"
17-Nov-2020,NEFT,00.00,"25,878.81","232,909.25"
17-Nov-2020,Reversal,30.10,00.00,"232,939.35"
17-Nov-2020,Interest,"2,671.53",00.00,"235,610.88"
17-Nov-2020,Debit Card,00.00,"58,902.72","176,708.16"
17-Nov-2020,Debit Card,01.54,00.00,"176,709.70"
17-Nov-2020,Cheque,00.00,"44,177.43","132,532.28"
17-Nov-2020,Reversal,00.00,"33,133.07","99,399.21"
17-Nov-2020,ATM,"2,600.00",00.00,"101,999.21"
17-Nov-2020,NEFT,62.70,00.00,"102,061.91"
17-Nov-2020,RTGS,00.00,"20,412.38","81,649.53"
17-Nov-2020,Interest,00.00,"8,164.95","73,484.58"
17-Nov-2020,Purchase,02.01,00.00,"73,486.59"
17-Nov-2020,Bill,01.17,00.00,"73,487.76"
17-Nov-2020,Cheque,"151,705.50",00.00,"225,193.26"
17-Nov-2020,Cash,00.00,"28,149.16","197,044.10"
17-Nov-2020,Interest,"1,796,809.75",00.00,"1,993,853.85"
17-Nov-2020,Reversal,"1,623,344.00",00.00,"3,617,197.85"
17-Nov-2020,Tax,00.00,"516,742.55","3,100,455.30"
17-Nov-2020,Tax,00.00,"310,045.53","2,790,409.77"
17-Nov-2020,Cheque,00.00,"279,040.98","2,511,368.79"
17-Nov-2020,NEFT,05.20,00.00,"2,511,373.99"
17-Nov-2020,ATM,36.00,00.00,"2,511,409.99"
17-Nov-2020,Tax,"652,100.00",00.00,"3,163,509.99"
17-Nov-2020,Interest,00.00,"1,054,503.33","2,109,006.66"
17-Nov-2020,Transfer,49.00,00.00,"2,109,055.66"
17-Nov-2020,Interest,"569,109.00",00.00,"2,678,164.66"
17-Nov-2020,Cheque,00.00,"535,632.93","2,142,531.73"
18-Nov-2020,Interest,229.80,00.00,"2,142,761.53"
18-Nov-2020,Commission,417.31,00.00,"2,143,178.84"
18-Nov-2020,Cash,00.00,"357,196.47","1,785,982.37"
18-Nov-2020,Interest,27.00,00.00,"1,786,009.37"
18-Nov-2020,Miscellaneous,"2,019.00",00.00,"1,788,028.37"
18-Nov-2020,Cheque,44.00,00.00,"1,788,072.37"
18-Nov-2020,IMPS,00.00,"178,807.24","1,609,265.13"
18-Nov-2020,IMPS,00.00,"402,316.28","1,206,948.85"
18-Nov-2020,Transfer,81.00,00.00,"1,207,029.85"
18-Nov-2020,Cheque,"2,080,854.50",00.00,"3,287,884.35"
18-Nov-2020,Reversal,00.00,"1,095,961.45","2,191,922.90"
18-Nov-2020,Commission,00.00,"273,990.36","1,917,932.54"
18-Nov-2020,Cash,"1,165,275.75",00.00,"3,083,208.29"
18-Nov-2020,Bill,00.00,"513,868.05","2,569,340.24"
18-Nov-2020,ATM,"9,435.50",00.00,"2,578,775.74"
18-Nov-2020,Purchase,"186,395.00",00.00,"2,765,170.74"
18-Nov-2020,RTGS,00.00,"395,024.39","2,370,146.35"
18-Nov-2020,NEFT,403.60,00.00,"2,370,549.95"
18-Nov-2020,Transfer,00.00,"395,091.66","1,975,458.29"
18-Nov-2020,IMPS,"8,500.59",00.00,"1,983,958.88"
18-Nov-2020,Cash,05.04,00.00,"1,983,963.92"
18-Nov-2020,IMPS,00.00,"396,792.78","1,587,171.14"
18-Nov-2020,Purchase,"893,575.25",00.00,"2,480,746.39"
18-Nov-2020,Bill,00.00,"1,240,373.20","1,240,373.20"
18-Nov-2020,Cheque,00.00,"177,196.17","1,063,177.03"
18-Nov-2020,Commission,00.00,"1,063,177.03",00.00
18-Nov-2020,Purchase,04.00,00.00,04.00
18-Nov-2020,Cheque,00.00,04.00,00.00
18-Nov-2020,Cash,85.20,00.00,85.20
18-Nov-2020,Cash,05.80,00.00,91.00
18-Nov-2020,Purchase,298.54,00.00,389.54
18-Nov-2020,Transfer,"689,671.00",00.00,"690,060.54"
18-Nov-2020,Reversal,00.00,"172,515.14","517,545.40"
18-Nov-2020,Cash,"238,379.00",00.00,"755,924.40"
18-Nov-2020,Cash,"2,938.00",00.00,"758,862.40"
18-Nov-2020,Transfer,324.60,00.00,"759,187.00"
18-Nov-2020,Debit Card,00.00,"84,354.11","674,832.89"
18-Nov-2020,Transfer,00.00,"674,832.89",00.00
18-Nov-2020,Commission,"1,108.70",00.00,"1,108.70"
19-Nov-2020,IMPS,05.00,00.00,"1,113.70"
19-Nov-2020,IMPS,00.00,"1,113.70",00.00
19-Nov-2020,Reversal,"1,457,838.00",00.00,"1,457,838.00"
19-Nov-2020,Commission,00.00,"208,262.57","1,249,575.43"
19-Nov-2020,Cash,38.30,00.00,"1,249,613.73"
19-Nov-2020,Tax,00.00,"178,516.25","1,071,097.48"
19-Nov-2020,Tax,"10,275.10",00.00,"1,081,372.58"
19-Nov-2020,ATM,02.00,00.00,"1,081,374.58"
19-Nov-2020,Cash,"127,422.38",00.00,"1,208,796.96"
19-Nov-2020,Cheque,00.00,"402,932.32","805,864.64"
19-Nov-2020,RTGS,00.00,"805,864.64",00.00
19-Nov-2020,ATM,01.44,00.00,01.44
19-Nov-2020,Tax,00.00,00.16,01.28
19-Nov-2020,NEFT,00.00,00.16,01.12
19-Nov-2020,NEFT,"40,188.00",00.00,"40,189.12"
19-Nov-2020,Commission,04.28,00.00,"40,193.40"
19-Nov-2020,NEFT,00.00,"13,397.80","26,795.60"
19-Nov-2020,Reversal,00.00,"2,977.29","23,818.31"
19-Nov-2020,Bill,00.00,"2,977.29","20,841.02"
19-Nov-2020,IMPS,44.44,00.00,"20,885.46"
19-Nov-2020,Purchase,00.00,"2,983.64","17,901.82"
19-Nov-2020,RTGS,00.00,"2,557.40","15,344.42"
19-Nov-2020,Reversal,00.00,"15,344.42",00.00
19-Nov-2020,Reversal,"12,585.08",00.00,"12,585.08"
19-Nov-2020,Cash,"29,631.50",00.00,"42,216.58"
19-Nov-2020,Cheque,488.30,00.00,"42,704.88"
19-Nov-2020,Miscellaneous,"3,970.84",00.00,"46,675.72"
19-Nov-2020,Cheque,"14,920.00",00.00,"61,595.72"
19-Nov-2020,Cheque,00.00,"15,398.93","46,196.79"
19-Nov-2020,Miscellaneous,00.00,"4,619.68","41,577.11"
19-Nov-2020,Tax,00.00,"5,939.59","35,637.52"
19-Nov-2020,Cheque,"1,274.00",00.00,"36,911.52"
19-Nov-2020,IMPS,00.00,"9,227.88","27,683.64"
19-Nov-2020,Reversal,"207,263.00",00.00,"234,946.64"
19-Nov-2020,IMPS,00.00,"234,946.64",00.00
19-Nov-2020,Bill,19.55,00.00,19.55
19-Nov-2020,Cash,41.00,00.00,60.55
19-Nov-2020,Interest,46.36,00.00,106.91
19-Nov-2020,NEFT,00.00,53.46,53.46
19-Nov-2020,Debit Card,00.00,53.46,00.00
19-Nov-2020,Transfer,"243,065.38",00.00,"243,065.38"
19-Nov-2020,Transfer,500.48,00.00,"243,565.86"
19-Nov-2020,Cheque,00.00,"40,594.31","202,971.55"
19-Nov-2020,RTGS,00.00,"67,657.18","135,314.37"
19-Nov-2020,Cheque,00.00,"27,062.87","108,251.50"
19-Nov-2020,Debit Card,"17,602.00",00.00,"125,853.50"
19-Nov-2020,Cash,00.00,"25,170.70","100,682.80"
19-Nov-2020,ATM,00.00,"14,383.26","86,299.54"
19-Nov-2020,Cash,91.70,00.00,"86,391.24"
19-Nov-2020,IMPS,03.00,00.00,"86,394.24"
20-Nov-2020,Cash,00.00,"17,278.85","69,115.39"
20-Nov-2020,IMPS,00.00,"9,873.63","59,241.76"
20-Nov-2020,Commission,"27,367.00",00.00,"86,608.76"
20-Nov-2020,Tax,"974,999.80",00.00,"1,061,608.56"
20-Nov-2020,ATM,00.00,"265,402.14","796,206.42"
20-Nov-2020,Bill,"1,738.00",00.00,"797,944.42"
21-Nov-2020,Miscellaneous,00.00,"88,660.49","709,283.93"
21-Nov-2020,Transfer,00.00,"70,928.39","638,355.54"
21-Nov-2020,ATM,00.00,"79,794.44","558,561.10"
21-Nov-2020,Debit Card,00.00,"279,280.55","279,280.55"
21-Nov-2020,Bill,02.80,00.00,"279,283.35"
21-Nov-2020,Cheque,00.00,"39,897.62","239,385.73"
21-Nov-2020,Reversal,00.00,"47,877.15","191,508.58"
21-Nov-2020,Reversal,"1,632,387.20",00.00,"1,823,895.78"
21-Nov-2020,NEFT,00.00,"911,947.89","911,947.89"
21-Nov-2020,IMPS,00.00,"455,973.95","455,973.94"
21-Nov-2020,ATM,"1,700,702.50",00.00,"2,156,676.44"
21-Nov-2020,Cheque,00.00,00.00,"2,156,676.44"
21-Nov-2020,Bill,00.00,"308,096.63","1,848,579.81"
21-Nov-2020,IMPS,"15,477.00",00.00,"1,864,056.81"
21-Nov-2020,Transfer,00.00,"266,293.83","1,597,762.98"
21-Nov-2020,Reversal,00.00,"266,293.83","1,331,469.15"
21-Nov-2020,Debit Card,00.00,"665,734.58","665,734.57"
21-Nov-2020,Debit Card,00.00,"133,146.91","532,587.66"
21-Nov-2020,Tax,133.70,00.00,"532,721.36"
21-Nov-2020,Bill,00.00,"76,103.05","456,618.31"
21-Nov-2020,Cash,00.00,"76,103.05","380,515.26"
21-Nov-2020,Commission,00.00,"126,838.42","253,676.84"
21-Nov-2020,Cash,138.70,00.00,"253,815.54"
21-Nov-2020,Bill,00.00,"36,259.36","217,556.18"
21-Nov-2020,Interest,"142,187.10",00.00,"359,743.28"
21-Nov-2020,Cheque,00.00,"44,967.91","314,775.37"
21-Nov-2020,Transfer,"3,897.00",00.00,"318,672.37"
21-Nov-2020,Cash,"1,247,762.25",00.00,"1,566,434.62"
21-Nov-2020,Tax,00.00,"391,608.66","1,174,825.97"
21-Nov-2020,Reversal,"89,205.97",00.00,"1,264,031.94"
21-Nov-2020,Debit Card,00.00,"158,003.99","1,106,027.95"
21-Nov-2020,Cash,00.00,"221,205.59","884,822.36"
21-Nov-2020,Cash,00.00,"884,822.36",00.00
21-Nov-2020,RTGS,00.83,00.00,00.83
21-Nov-2020,Reversal,07.90,00.00,08.73
21-Nov-2020,RTGS,00.00,00.97,07.76
21-Nov-2020,Cash,00.00,01.94,05.82
21-Nov-2020,IMPS,00.00,00.97,04.85
22-Nov-2020,Cash,476.76,00.00,481.61
22-Nov-2020,Miscellaneous,"13,840.43",00.00,"14,322.04"
22-Nov-2020,Interest,00.00,"1,790.26","12,531.78"
22-Nov-2020,Bill,00.00,"1,392.42","11,139.36"
22-Nov-2020,ATM,"2,964.86",00.00,"14,104.22"
22-Nov-2020,Miscellaneous,00.00,"2,820.84","11,283.38"
22-Nov-2020,Commission,02.00,00.00,"11,285.38"
23-Nov-2020,NEFT,"1,389,628.00",00.00,"1,400,913.38"
23-Nov-2020,Commission,00.00,"200,130.48","1,200,782.90"
23-Nov-2020,Transfer,00.00,"300,195.73","900,587.18"
23-Nov-2020,Bill,"30,845.90",00.00,"931,433.08"
23-Nov-2020,Debit Card,03.80,00.00,"931,436.88"
23-Nov-2020,Debit Card,00.00,"116,429.61","815,007.27"
23-Nov-2020,NEFT,"233,784.50",00.00,"1,048,791.77"
23-Nov-2020,IMPS,00.00,"1,048,791.77",00.00
23-Nov-2020,Reversal,769.00,00.00,769.00
23-Nov-2020,Debit Card,00.00,256.33,512.67
23-Nov-2020,Bill,00.00,256.34,256.33
23-Nov-2020,Cheque,01.00,00.00,257.33
23-Nov-2020,Miscellaneous,00.00,25.73,231.60
23-Nov-2020,Debit Card,"254,844.00",00.00,"255,075.60"
23-Nov-2020,ATM,"191,445.28",00.00,"446,520.88"
23-Nov-2020,Commission,00.00,"49,613.43","396,907.45"
23-Nov-2020,Tax,16.92,00.00,"396,924.37"
23-Nov-2020,Cash,00.00,"198,462.19","198,462.18"
23-Nov-2020,Debit Card,"466,701.00",00.00,"665,163.18"
23-Nov-2020,RTGS,00.00,"332,581.59","332,581.59"
23-Nov-2020,ATM,00.00,"166,290.80","166,290.80"
23-Nov-2020,Commission,227.67,00.00,"166,518.47"
23-Nov-2020,Tax,00.00,"18,502.05","148,016.42"
23-Nov-2020,Debit Card,01.00,00.00,"148,017.42"
23-Nov-2020,RTGS,"12,799.21",00.00,"160,816.63"
23-Nov-2020,Miscellaneous,00.00,"160,816.63",00.00
23-Nov-2020,Cheque,508.00,00.00,508.00
23-Nov-2020,Purchase,00.00,508.00,00.00
23-Nov-2020,NEFT,"158,312.09",00.00,"158,312.09"
23-Nov-2020,Cheque,04.32,00.00,"158,316.41"
23-Nov-2020,Reversal,00.00,"31,663.28","126,653.13"
23-Nov-2020,Bill,"1,802.45",00.00,"128,455.58"
23-Nov-2020,ATM,"11,882.50",00.00,"140,338.08"
23-Nov-2020,NEFT,00.00,"14,033.81","126,304.27"
23-Nov-2020,IMPS,15.58,00.00,"126,319.85"
23-Nov-2020,Transfer,00.00,00.00,"126,319.85"
23-Nov-2020,Interest,00.00,"15,789.98","110,529.87"
23-Nov-2020,ATM,00.00,"12,281.10","98,248.77"
23-Nov-2020,NEFT,"230,283.50",00.00,"328,532.27"
23-Nov-2020,Tax,00.00,"41,066.53","287,465.74"
23-Nov-2020,ATM,02.00,00.00,"287,467.74"
23-Nov-2020,ATM,"4,149.00",00.00,"291,616.74"
23-Nov-2020,Transfer,504.53,00.00,"292,121.27"
23-Nov-2020,Cheque,05.70,00.00,"292,126.97"
23-Nov-2020,Bill,00.00,"48,687.83","243,439.14"
23-Nov-2020,RTGS,02.17,00.00,"243,441.31"
23-Nov-2020,Purchase,00.00,"30,430.16","213,011.15"
23-Nov-2020,Transfer,00.00,"71,003.72","142,007.43"
23-Nov-2020,Miscellaneous,00.00,"47,335.81","94,671.62"
23-Nov-2020,Commission,"78,550.00",00.00,"173,221.62"
23-Nov-2020,Cash,00.00,"34,644.32","138,577.30"
23-Nov-2020,Transfer,"234,727.90",00.00,"373,305.20"
23-Nov-2020,Miscellaneous,00.00,"41,478.36","331,826.84"
23-Nov-2020,Tax,07.00,00.00,"331,833.84"
23-Nov-2020,Bill,00.00,"33,183.38","298,650.46"
23-Nov-2020,Tax,"834,506.00",00.00,"1,133,156.46"
23-Nov-2020,ATM,"1,139.60",00.00,"1,134,296.06"
23-Nov-2020,IMPS,00.00,"226,859.21","907,436.85"
23-Nov-2020,Transfer,"504,651.20",00.00,"1,412,088.05"
24-Nov-2020,RTGS,"2,472.98",00.00,"1,414,561.03"
24-Nov-2020,Debit Card,15.00,00.00,"1,414,576.03"
24-Nov-2020,Bill,39.20,00.00,"1,414,615.23"
24-Nov-2020,Interest,"189,201.78",00.00,"1,603,817.01"
24-Nov-2020,Reversal,06.21,00.00,"1,603,823.22"
24-Nov-2020,Transfer,02.96,00.00,"1,603,826.18"
24-Nov-2020,NEFT,01.80,00.00,"1,603,827.98"
24-Nov-2020,Interest,00.00,"1,603,827.98",00.00
24-Nov-2020,NEFT,67.20,00.00,67.20
24-Nov-2020,Commission,00.00,33.60,33.60
24-Nov-2020,Purchase,00.00,08.40,25.20
24-Nov-2020,IMPS,00.00,06.30,18.90
24-Nov-2020,Cheque,00.00,04.73,14.18
24-Nov-2020,Purchase,00.00,02.84,11.34
24-Nov-2020,Purchase,45.00,00.00,56.34
24-Nov-2020,Bill,00.00,06.26,50.08
24-Nov-2020,Purchase,00.00,50.08,00.00
24-Nov-2020,Reversal,"11,765.57",00.00,"11,765.57"
24-Nov-2020,Reversal,05.00,00.00,"11,770.57"
24-Nov-2020,Cheque,00.00,"2,354.11","9,416.46"
24-Nov-2020,Transfer,129.80,00.00,"9,546.26"
24-Nov-2020,Cash,00.00,"1,060.70","8,485.56"
24-Nov-2020,Cheque,00.00,"2,121.39","6,364.17"
24-Nov-2020,Transfer,00.00,636.42,"5,727.75"
24-Nov-2020,Tax,00.00,"5,727.75",00.00
24-Nov-2020,RTGS,"9,381.34",00.00,"9,381.34"
24-Nov-2020,ATM,"1,901.06",00.00,"11,282.40"
24-Nov-2020,Miscellaneous,00.00,"1,128.24","10,154.16"
24-Nov-2020,Interest,"3,845.32",00.00,"13,999.48"
24-Nov-2020,IMPS,00.00,"6,999.74","6,999.74"
24-Nov-2020,ATM,55.00,00.00,"7,054.74"
24-Nov-2020,RTGS,07.32,00.00,"7,062.06"
24-Nov-2020,ATM,00.00,"1,765.52","5,296.54"
24-Nov-2020,Miscellaneous,"123,886.00",00.00,"129,182.54"
24-Nov-2020,Purchase,452.00,00.00,"129,634.54"
24-Nov-2020,ATM,00.02,00.00,"129,634.56"
24-Nov-2020,IMPS,"2,042.00",00.00,"131,676.56"
24-Nov-2020,IMPS,00.00,"32,919.14","98,757.42"
24-Nov-2020,RTGS,"8,019.40",00.00,"106,776.82"
24-Nov-2020,Commission,"1,743.00",00.00,"108,519.82"
24-Nov-2020,Transfer,00.00,"108,519.82",00.00
24-Nov-2020,Transfer,"7,985.00",00.00,"7,985.00"
24-Nov-2020,Miscellaneous,424.79,00.00,"8,409.79"
24-Nov-2020,ATM,499.60,00.00,"8,909.39"
25-Nov-2020,Cash,35.00,00.00,"8,944.39"
25-Nov-2020,Bill,00.00,"1,277.77","7,666.62"
25-Nov-2020,Interest,"188,925.94",00.00,"196,592.56"
25-Nov-2020,Debit Card,00.00,"32,765.43","163,827.13"
25-Nov-2020,NEFT,00.00,"18,203.01","145,624.12"
25-Nov-2020,RTGS,00.00,"72,812.06","72,812.06"
25-Nov-2020,Transfer,360.68,00.00,"73,172.74"
25-Nov-2020,Tax,00.00,"12,195.46","60,977.28"
26-Nov-2020,Bill,35.00,00.00,"61,012.28"
26-Nov-2020,Commission,00.00,"10,168.71","50,843.57"
26-Nov-2020,Miscellaneous,00.00,"6,355.45","44,488.12"
26-Nov-2020,Interest,00.00,"8,897.62","35,590.50"
26-Nov-2020,ATM,207.20,00.00,"35,797.70"
26-Nov-2020,Purchase,"703,811.00",00.00,"739,608.70"
26-Nov-2020,ATM,00.00,"105,658.39","633,950.31"
26-Nov-2020,Purchase,00.00,"126,790.06","507,160.25"
26-Nov-2020,Transfer,32.00,00.00,"507,192.25"
27-Nov-2020,Purchase,00.00,"84,532.04","422,660.21"
27-Nov-2020,Cash,00.00,"211,330.11","211,330.10"
27-Nov-2020,ATM,00.00,"26,416.26","184,913.84"
27-Nov-2020,Purchase,06.95,00.00,"184,920.79"
27-Nov-2020,RTGS,00.00,"184,920.79",00.00
27-Nov-2020,Purchase,"29,772.35",00.00,"29,772.35"
27-Nov-2020,Cheque,00.00,"29,772.35",00.00
27-Nov-2020,Interest,00.39,00.00,00.39
27-Nov-2020,Miscellaneous,"27,778.43",00.00,"27,778.82"
27-Nov-2020,Tax,"200,454.19",00.00,"228,233.01"
27-Nov-2020,IMPS,00.00,"114,116.51","114,116.50"
27-Nov-2020,Cheque,00.00,"22,823.30","91,293.20"
27-Nov-2020,Cheque,07.00,00.00,"91,300.20"
27-Nov-2020,ATM,00.00,"45,650.10","45,650.10"
27-Nov-2020,Bill,37.53,00.00,"45,687.63"
27-Nov-2020,IMPS,"34,940.80",00.00,"80,628.43"
27-Nov-2020,ATM,00.00,"16,125.69","64,502.74"
27-Nov-2020,Bill,470.83,00.00,"64,973.57"
27-Nov-2020,NEFT,"194,537.00",00.00,"259,510.57"
27-Nov-2020,Miscellaneous,00.00,"28,834.51","230,676.06"
27-Nov-2020,Debit Card,"2,913.00",00.00,"233,589.06"
27-Nov-2020,Bill,00.00,"58,397.27","175,191.80"
27-Nov-2020,Miscellaneous,05.81,00.00,"175,197.61"
27-Nov-2020,RTGS,"29,947.40",00.00,"205,145.01"
28-Nov-2020,Reversal,63.00,00.00,"205,208.01"
28-Nov-2020,Debit Card,36.10,00.00,"205,244.11"
28-Nov-2020,NEFT,06.00,00.00,"205,250.11"
29-Nov-2020,Cash,00.00,"29,321.44","175,928.67"
29-Nov-2020,Commission,"143,275.34",00.00,"319,204.01"
30-Nov-2020,Cash,"1,774.00",00.00,"320,978.01"
30-Nov-2020,Cheque,"755,824.20",00.00,"1,076,802.21"
30-Nov-2020,NEFT,06.50,00.00,"1,076,808.71"
30-Nov-2020,Tax,"261,253.72",00.00,"1,338,062.43"
30-Nov-2020,Bill,"248,414.44",00.00,"1,586,476.87"
30-Nov-2020,Miscellaneous,00.00,"264,412.81","1,322,064.06"
30-Nov-2020,ATM,00.00,"1,322,064.06",00.00
30-Nov-2020,RTGS,376.73,00.00,376.73
30-Nov-2020,RTGS,"219,693.80",00.00,"220,070.53"
30-Nov-2020,Transfer,00.00,"31,438.65","188,631.88"
30-Nov-2020,Commission,00.00,"37,726.38","150,905.50"
30-Nov-2020,Bill,00.00,"30,181.10","120,724.40"
30-Nov-2020,Bill,00.00,"20,120.73","100,603.67"
30-Nov-2020,Debit Card,00.00,"100,603.67",00.00
30-Nov-2020,Debit Card,"515,251.00",00.00,"515,251.00"
30-Nov-2020,Commission,54.60,00.00,"515,305.60"
30-Nov-2020,Cheque,01.00,00.00,"515,306.60"
30-Nov-2020,Cash,"3,707.37",00.00,"519,013.97"
30-Nov-2020,Bill,441.00,00.00,"519,454.97"
30-Nov-2020,Transfer,00.00,"74,207.85","445,247.12"
30-Nov-2020,Reversal,"1,738.00",00.00,"446,985.12"
30-Nov-2020,Commission,00.00,"148,995.04","297,990.08"
30-Nov-2020,NEFT,00.00,"33,110.01","264,880.07"
30-Nov-2020,Tax,00.00,"33,110.01","231,770.06"
30-Nov-2020,Purchase,16.00,00.00,"231,786.06"
30-Nov-2020,Commission,53.73,00.00,"231,839.79"
30-Nov-2020,RTGS,00.00,"115,919.90","115,919.90"
30-Nov-2020,IMPS,249.00,00.00,"116,168.90"
30-Nov-2020,RTGS,"4,064.10",00.00,"120,233.00"
30-Nov-2020,RTGS,"849,669.00",00.00,"969,902.00"
01-Dec-2020,Cheque,"2,415.00",00.00,"972,317.00"
01-Dec-2020,Debit Card,03.35,00.00,"972,320.35"
01-Dec-2020,Purchase,00.00,"324,106.78","648,213.57"
01-Dec-2020,ATM,"659,208.00",00.00,"1,307,421.57"
02-Dec-2020,NEFT,"167,141.20",00.00,"1,474,562.77"
02-Dec-2020,IMPS,00.00,"737,281.39","737,281.38"
02-Dec-2020,Tax,"2,609.00",00.00,"739,890.38"
02-Dec-2020,RTGS,00.00,"73,989.04","665,901.34"
02-Dec-2020,Transfer,00.00,"110,983.56","554,917.78"
02-Dec-2020,Tax,00.00,"184,972.59","369,945.19"
02-Dec-2020,Cheque,"110,328.81",00.00,"480,274.00"
02-Dec-2020,Reversal,29.80,00.00,"480,303.80"
02-Dec-2020,NEFT,07.82,00.00,"480,311.62"
02-Dec-2020,Cheque,387.40,00.00,"480,699.02"
02-Dec-2020,Transfer,00.00,"160,233.01","320,466.01"
02-Dec-2020,Reversal,"3,299.00",00.00,"323,765.01"
02-Dec-2020,Transfer,"10,065.38",00.00,"333,830.39"
02-Dec-2020,Miscellaneous,00.00,"37,092.27","296,738.12"
02-Dec-2020,ATM,00.00,"59,347.62","237,390.50"
02-Dec-2020,ATM,"1,429,844.00",00.00,"1,667,234.50"
02-Dec-2020,Transfer,00.00,"333,446.90","1,333,787.60"
02-Dec-2020,Commission,05.00,00.00,"1,333,792.60"
02-Dec-2020,IMPS,446.00,00.00,"1,334,238.60"
02-Dec-2020,Purchase,07.00,00.00,"1,334,245.60"
02-Dec-2020,Debit Card,00.00,"222,374.27","1,111,871.33"
02-Dec-2020,Interest,490.40,00.00,"1,112,361.73"
02-Dec-2020,RTGS,00.00,"556,180.87","556,180.86"
02-Dec-2020,Reversal,00.00,"92,696.81","463,484.05"
02-Dec-2020,ATM,448.00,00.00,"463,932.05"
02-Dec-2020,Transfer,"1,452.70",00.00,"465,384.75"
02-Dec-2020,Bill,00.00,"155,128.25","310,256.50"
02-Dec-2020,Miscellaneous,00.00,"77,564.13","232,692.38"
02-Dec-2020,Commission,00.00,"23,269.24","209,423.14"
02-Dec-2020,NEFT,00.00,"26,177.89","183,245.25"
02-Dec-2020,Cash,00.00,"22,905.66","160,339.59"
03-Dec-2020,Reversal,"26,548.00",00.00,"186,887.59"
03-Dec-2020,Commission,06.00,00.00,"186,893.59"
03-Dec-2020,Cash,424.00,00.00,"187,317.59"
03-Dec-2020,ATM,00.00,"62,439.20","124,878.39"
03-Dec-2020,Bill,00.00,"13,875.38","111,003.01"
03-Dec-2020,Bill,97.82,00.00,"111,100.83"
04-Dec-2020,Reversal,00.00,"27,775.21","83,325.62"
04-Dec-2020,Transfer,208.38,00.00,"83,534.00"
04-Dec-2020,Cash,00.00,"20,883.50","62,650.50"
04-Dec-2020,Transfer,00.00,"7,831.31","54,819.19"
04-Dec-2020,Debit Card,"100,028.00",00.00,"154,847.19"
